            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2397985.500000000, A.D. 1853-May-12 00:00:00.0000,  4.298879534340640E+09, -1.260281262801543E+09, -7.309101585356438E+07,  1.297915859191739E+05,  4.534790546611480E+05, -1.228225363485658E+04,
2397995.500000000, A.D. 1853-May-22 00:00:00.0000,  4.300175277531590E+09, -1.255746437347208E+09, -7.321423966012818E+07,  1.292550713532732E+05,  4.535354981821508E+05, -1.233066836883873E+04,
2398005.500000000, A.D. 1853-Jun-01 00:00:00.0000,  4.301466209743804E+09, -1.251209946444708E+09, -7.333729028161263E+07,  1.289065165375650E+05,  4.536642259577319E+05, -1.233865077088360E+04,
2398015.500000000, A.D. 1853-Jun-11 00:00:00.0000,  4.302752262754599E+09, -1.246672059207509E+09, -7.346032403867579E+07,  1.284218515710448E+05,  4.539230299362272E+05, -1.226462932237215E+04,
2398025.500000000, A.D. 1853-Jun-21 00:00:00.0000,  4.304033749333105E+09, -1.242132758362563E+09, -7.358333220010483E+07,  1.278309787426550E+05,  4.540295820755825E+05, -1.228026758554552E+04,
2398035.500000000, A.D. 1853-Jul-01 00:00:00.0000,  4.305310556746015E+09, -1.237591800771851E+09, -7.370616501589859E+07,  1.274404251723636E+05,  4.540961776054814E+05, -1.232428668289751E+04,
2398045.500000000, A.D. 1853-Jul-11 00:00:00.0000,  4.306582447190454E+09, -1.233049356068933E+09, -7.382892190827054E+07,  1.270366257734332E+05,  4.543388568614232E+05, -1.226160129897156E+04,
2398055.500000000, A.D. 1853-Jul-21 00:00:00.0000,  4.307849678730563E+09, -1.228505563481835E+09, -7.395169321511978E+07,  1.264402287632909E+05,  4.545167063089574E+05, -1.223431119109554E+04,
2398065.500000000, A.D. 1853-Jul-31 00:00:00.0000,  4.309112328119574E+09, -1.223960165088715E+09, -7.407432460735613E+07,  1.259714897808999E+05,  4.545578857783423E+05, -1.229243044334316E+04,
2398075.500000000, A.D. 1853-Aug-10 00:00:00.0000,  4.310370078770047E+09, -1.219413173578911E+09, -7.419681717208874E+07,  1.256175692190280E+05,  4.547460166666703E+05, -1.226390554125392E+04,
2398085.500000000, A.D. 1853-Aug-20 00:00:00.0000,  4.311623026919086E+09, -1.214864838870815E+09, -7.431932355157459E+07,  1.250655343345142E+05,  4.549827171302778E+05, -1.220178625018187E+04,
2398095.500000000, A.D. 1853-Aug-30 00:00:00.0000,  4.312871410633701E+09, -1.210315001419992E+09, -7.444175004636127E+07,  1.245152049587456E+05,  4.550427692837650E+05, -1.224642474397780E+04,
2398105.500000000, A.D. 1853-Sep-09 00:00:00.0000,  4.314114967575798E+09, -1.205763516003569E+09, -7.456399908036429E+07,  1.241597455088372E+05,  4.551586145529220E+05, -1.226074131851019E+04,
2398115.500000000, A.D. 1853-Sep-19 00:00:00.0000,  4.315353596631648E+09, -1.201210644108353E+09, -7.468622242990565E+07,  1.236840921955727E+05,  4.554159304255559E+05, -1.218646661668232E+04,
2398125.500000000, A.D. 1853-Sep-29 00:00:00.0000,  4.316587604429566E+09, -1.196656388875232E+09, -7.480842649578971E+07,  1.230838637770428E+05,  4.555312025653279E+05, -1.219553735813139E+04,
2398135.500000000, A.D. 1853-Oct-09 00:00:00.0000,  4.317816892689730E+09, -1.192100499672153E+09, -7.493045490907824E+07,  1.226766266291446E+05,  4.555888990026215E+05, -1.224315880015400E+04,
2398145.500000000, A.D. 1853-Oct-19 00:00:00.0000,  4.319041194401457E+09, -1.187543134628684E+09, -7.505239339955467E+07,  1.222759672894307E+05,  4.558218970910299E+05, -1.218406031632970E+04,
2398155.500000000, A.D. 1853-Oct-29 00:00:00.0000,  4.320260743796913E+09, -1.182984465614697E+09, -7.517434510280031E+07,  1.216758349952525E+05,  4.560056210884647E+05, -1.215004073427042E+04,
2398165.500000000, A.D. 1853-Nov-08 00:00:00.0000,  4.321475644264757E+09, -1.178424254408335E+09, -7.529616080819809E+07,  1.211863878145335E+05,  4.560411908114605E+05, -1.220753298720960E+04,
2398175.500000000, A.D. 1853-Nov-18 00:00:00.0000,  4.322685579310215E+09, -1.173862499490068E+09, -7.541782534048802E+07,  1.208283184294153E+05,  4.562119659747445E+05, -1.218498291871205E+04,
2398185.500000000, A.D. 1853-Nov-28 00:00:00.0000,  4.323890618125357E+09, -1.169299471825174E+09, -7.553949601386303E+07,  1.202795325445124E+05,  4.564465632247351E+05, -1.211877436534645E+04,
2398195.500000000, A.D. 1853-Dec-08 00:00:00.0000,  4.325091024612209E+09, -1.164735047697659E+09, -7.566109349462855E+07,  1.197131401816242E+05,  4.565038408179266E+05, -1.215885860801350E+04,
2398205.500000000, A.D. 1853-Dec-18 00:00:00.0000,  4.326286571538291E+09, -1.160169068401893E+09, -7.578250859891528E+07,  1.193486941987464E+05,  4.565998897858834E+05, -1.217912405877470E+04,
2398215.500000000, A.D. 1853-Dec-28 00:00:00.0000,  4.327477139999267E+09, -1.155601784301989E+09, -7.590388696898144E+07,  1.188821343703599E+05,  4.568471169724792E+05, -1.210509676293933E+04,
2398225.500000000, A.D. 1854-Jan-07 00:00:00.0000,  4.328663041559729E+09, -1.151033226869165E+09, -7.602525121852851E+07,  1.182760891237405E+05,  4.569631075765805E+05, -1.210743974355047E+04,
2398235.500000000, A.D. 1854-Jan-17 00:00:00.0000,  4.329844219475447E+09, -1.146463141131655E+09, -7.614644201427424E+07,  1.178564639527359E+05,  4.570051803100455E+05, -1.215833968925647E+04,
2398245.500000000, A.D. 1854-Jan-27 00:00:00.0000,  4.331020403554149E+09, -1.141891660154644E+09, -7.626753179940599E+07,  1.174652157709729E+05,  4.572215578955592E+05, -1.210370977423261E+04,
2398255.500000000, A.D. 1854-Feb-06 00:00:00.0000,  4.332191819173762E+09, -1.137318969226490E+09, -7.638863636393434E+07,  1.168710595669897E+05,  4.574066032295926E+05, -1.206363005640079E+04,
2398265.500000000, A.D. 1854-Feb-16 00:00:00.0000,  4.333358607244892E+09, -1.132744831299818E+09, -7.650961376444638E+07,  1.163704000298581E+05,  4.574356543426790E+05, -1.212030989241529E+04,
2398275.500000000, A.D. 1854-Feb-26 00:00:00.0000,  4.334520461038868E+09, -1.128169208177250E+09, -7.663043310270131E+07,  1.160167899375581E+05,  4.575891001494062E+05, -1.210442240333259E+04,
2398285.500000000, A.D. 1854-Mar-08 00:00:00.0000,  4.335677425580845E+09, -1.123592365435627E+09, -7.675125520166826E+07,  1.154820085055107E+05,  4.578236225874122E+05, -1.203523299219196E+04,
2398295.500000000, A.D. 1854-Mar-18 00:00:00.0000,  4.336829785559611E+09, -1.119014184855681E+09, -7.687201540759784E+07,  1.149093099566260E+05,  4.578854097986543E+05, -1.207062186153793E+04,
2398305.500000000, A.D. 1854-Mar-28 00:00:00.0000,  4.337977328899330E+09, -1.114434467265803E+09, -7.699259195995307E+07,  1.145407877153998E+05,  4.579704160896418E+05, -1.209674529799841E+04,
2398315.500000000, A.D. 1854-Apr-07 00:00:00.0000,  4.339119895680426E+09, -1.109853439120895E+09, -7.711312203928244E+07,  1.140873143570025E+05,  4.582155770199056E+05, -1.202378105819783E+04,
2398325.500000000, A.D. 1854-Apr-17 00:00:00.0000,  4.340257780297409E+09, -1.105271150433342E+09, -7.723364380211914E+07,  1.134787309490345E+05,  4.583426335399749E+05, -1.201932634245606E+04,
2398335.500000000, A.D. 1854-Apr-27 00:00:00.0000,  4.341390943689022E+09, -1.100687336530339E+09, -7.735399532596636E+07,  1.130454884908857E+05,  4.583806352733079E+05, -1.207284029157213E+04,
2398345.500000000, A.D. 1854-May-07 00:00:00.0000,  4.342519087574721E+09, -1.096102103909314E+09, -7.747423360700196E+07,  1.126593578942173E+05,  4.585898289676666E+05, -1.202295632694121E+04,
2398355.500000000, A.D. 1854-May-17 00:00:00.0000,  4.343642399118917E+09, -1.091515657472950E+09, -7.759448471902853E+07,  1.120663290677225E+05,  4.587846725654469E+05, -1.197682064855896E+04,
2398365.500000000, A.D. 1854-May-27 00:00:00.0000,  4.344761031924401E+09, -1.086927779932002E+09, -7.771461461956847E+07,  1.115467128231527E+05,  4.588152370810978E+05, -1.203168668211870E+04,
2398375.500000000, A.D. 1854-Jun-06 00:00:00.0000,  4.345874677436009E+09, -1.082338417675278E+09, -7.783457671101862E+07,  1.111873337041011E+05,  4.589562260210649E+05, -1.202219390112235E+04,
2398385.500000000, A.D. 1854-Jun-16 00:00:00.0000,  4.346983345050074E+09, -1.077747844252814E+09, -7.795453283756745E+07,  1.106565812133311E+05,  4.591931241058969E+05, -1.195012060983110E+04,
2398395.500000000, A.D. 1854-Jun-26 00:00:00.0000,  4.348087320186428E+09, -1.073155972250997E+09, -7.807443248337358E+07,  1.100666540883004E+05,  4.592601654511157E+05, -1.197981918609195E+04,
2398405.500000000, A.D. 1854-Jul-06 00:00:00.0000,  4.349186406062720E+09, -1.068562600611540E+09, -7.819414334304732E+07,  1.096818738646732E+05,  4.593312782217612E+05, -1.201105360138402E+04,
2398415.500000000, A.D. 1854-Jul-16 00:00:00.0000,  4.350280415459180E+09, -1.063967958123770E+09, -7.831379396814781E+07,  1.092315198948282E+05,  4.595674948551886E+05, -1.193949137854421E+04,
2398425.500000000, A.D. 1854-Jul-26 00:00:00.0000,  4.351369637927423E+09, -1.059372134944393E+09, -7.843343866816032E+07,  1.086136963281583E+05,  4.596978793969877E+05, -1.192795462531558E+04,
2398435.500000000, A.D. 1854-Aug-05 00:00:00.0000,  4.352454071500327E+09, -1.054774877812181E+09, -7.855291566686499E+07,  1.081604840342433E+05,  4.597233966609107E+05, -1.198333646122311E+04,
2398445.500000000, A.D. 1854-Aug-15 00:00:00.0000,  4.353533415606270E+09, -1.050176279473694E+09, -7.867226718395883E+07,  1.077750960525311E+05,  4.599141591210044E+05, -1.193865080443086E+04,
2398455.500000000, A.D. 1854-Aug-25 00:00:00.0000,  4.354607843873857E+09, -1.045576571151413E+09, -7.879162988369244E+07,  1.071838614222856E+05,  4.601071199732354E+05, -1.188703757004136E+04,
2398465.500000000, A.D. 1854-Sep-04 00:00:00.0000,  4.355677552587036E+09, -1.040975556620229E+09, -7.891088068907338E+07,  1.066484310346572E+05,  4.601301091395137E+05, -1.193978259791794E+04,
2398475.500000000, A.D. 1854-Sep-14 00:00:00.0000,  4.356742258938896E+09, -1.036373151140782E+09, -7.902995799797225E+07,  1.062862991976452E+05,  4.602502692408685E+05, -1.193701495530322E+04,
2398485.500000000, A.D. 1854-Sep-24 00:00:00.0000,  4.357801947502458E+09, -1.031769621336715E+09, -7.914902287850821E+07,  1.057655816212287E+05,  4.604808104564472E+05, -1.186309471370375E+04,
2398495.500000000, A.D. 1854-Oct-04 00:00:00.0000,  4.358856919134236E+09, -1.027164902099351E+09, -7.926804069619113E+07,  1.051669859267873E+05,  4.605475844724026E+05, -1.188720432057991E+04,
2398505.500000000, A.D. 1854-Oct-14 00:00:00.0000,  4.359907010276753E+09, -1.022558771896501E+09, -7.938687048194009E+07,  1.047734948981148E+05,  4.606016214375258E+05, -1.192365545694653E+04,
2398515.500000000, A.D. 1854-Oct-24 00:00:00.0000,  4.360952014697404E+09, -1.017951435258010E+09, -7.950563054289502E+07,  1.043346775367535E+05,  4.608264700717930E+05, -1.185458359573331E+04,
2398525.500000000, A.D. 1854-Nov-03 00:00:00.0000,  4.361992213081059E+09, -1.013342998179659E+09, -7.962439017893350E+07,  1.037172602610264E+05,  4.609610789489066E+05, -1.183631565433549E+04,
2398535.500000000, A.D. 1854-Nov-13 00:00:00.0000,  4.363027633466060E+09, -1.008733200777477E+09, -7.974298856264770E+07,  1.032511035138128E+05,  4.609779425580734E+05, -1.189315045498595E+04,
2398545.500000000, A.D. 1854-Nov-23 00:00:00.0000,  4.364057965793788E+09, -1.004122104991235E+09, -7.986145187925559E+07,  1.028718377935070E+05,  4.611539412239900E+05, -1.185421635985796E+04,
2398555.500000000, A.D. 1854-Dec-03 00:00:00.0000,  4.365083358159759E+09, -9.995099495222704E+08, -7.997992507522190E+07,  1.022885674955552E+05,  4.613506606133732E+05, -1.179756504775495E+04,
2398565.500000000, A.D. 1854-Dec-13 00:00:00.0000,  4.366104025368048E+09, -9.948965430000752E+08, -8.009829492734683E+07,  1.017398584172640E+05,  4.613745176326267E+05, -1.184730297568629E+04,
2398575.500000000, A.D. 1854-Dec-23 00:00:00.0000,  4.367119683392042E+09, -9.902817713813977E+08, -8.021648355944359E+07,  1.013734421279752E+05,  4.614803108023039E+05, -1.185092025443778E+04,
2398585.500000000, A.D. 1855-Jan-02 00:00:00.0000,  4.368130275170823E+09, -9.856659014680077E+08, -8.033464930332196E+07,  1.008614980564959E+05,  4.617090559425359E+05, -1.177549301084166E+04,
2398595.500000000, A.D. 1855-Jan-12 00:00:00.0000,  4.369136100123174E+09, -9.810488985765644E+08, -8.045277321872240E+07,  1.002522806751792E+05,  4.617808478488199E+05, -1.179326710450798E+04,
2398605.500000000, A.D. 1855-Jan-22 00:00:00.0000,  4.370137015995031E+09, -9.764305340449398E+08, -8.057070645520407E+07,  9.984483319682463E+04,  4.618218500151877E+05, -1.183405227522602E+04,
2398615.500000000, A.D. 1855-Feb-01 00:00:00.0000,  4.371132789624940E+09, -9.718110014877234E+08, -8.068855556734508E+07,  9.941199138512617E+04,  4.620359770699803E+05, -1.176764212297172E+04,
2398625.500000000, A.D. 1855-Feb-11 00:00:00.0000,  4.372123685377108E+09, -9.671904400569659E+08, -8.080640441978920E+07,  9.879103988409610E+04,  4.621744032206662E+05, -1.174230079619035E+04,
2398635.500000000, A.D. 1855-Feb-21 00:00:00.0000,  4.373109764614468E+09, -9.625686052074182E+08, -8.092409570753706E+07,  9.830736875800940E+04,  4.621816447077225E+05, -1.179962338052796E+04,
2398645.500000000, A.D. 1855-Mar-03 00:00:00.0000,  4.374090722356816E+09, -9.579455387326910E+08, -8.104164021812582E+07,  9.792982139259666E+04,  4.623399119462118E+05, -1.176649059520479E+04,
2398655.500000000, A.D. 1855-Mar-13 00:00:00.0000,  4.375066683532513E+09, -9.533214894266876E+08, -8.115918954405504E+07,  9.735213524730518E+04,  4.625361962068375E+05, -1.170498311379520E+04,
2398665.500000000, A.D. 1855-Mar-23 00:00:00.0000,  4.376037885171891E+09, -9.486962886013443E+08, -8.127664256414831E+07,  9.678890270892797E+04,  4.625567583050171E+05, -1.175103451311898E+04,
2398675.500000000, A.D. 1855-Apr-02 00:00:00.0000,  4.377004064540031E+09, -9.440698040430067E+08, -8.139390797638065E+07,  9.641728276133869E+04,  4.626429483963617E+05, -1.176104815030007E+04,
2398685.500000000, A.D. 1855-Apr-12 00:00:00.0000,  4.377965142634454E+09, -9.394422986357834E+08, -8.151114119857925E+07,  9.591636139696534E+04,  4.628638696237569E+05, -1.168502550701105E+04,
2398695.500000000, A.D. 1855-Apr-22 00:00:00.0000,  4.378921430075069E+09, -9.348137620745133E+08, -8.162834029790682E+07,  9.530117198883831E+04,  4.629369851815709E+05, -1.169652372786915E+04,
2398705.500000000, A.D. 1855-May-02 00:00:00.0000,  4.379872820107230E+09, -9.301839510401165E+08, -8.174535091914374E+07,  9.488353791452741E+04,  4.629626926295207E+05, -1.174159180098174E+04,
2398715.500000000, A.D. 1855-May-12 00:00:00.0000,  4.380819064804883E+09, -9.255530342322392E+08, -8.186226751119184E+07,  9.446155869111921E+04,  4.631633911716811E+05, -1.167894831582200E+04,
2398725.500000000, A.D. 1855-May-22 00:00:00.0000,  4.381760418676993E+09, -9.209211679013023E+08, -8.197918846333402E+07,  9.384474527120203E+04,  4.633054506406874E+05, -1.164725448110019E+04,
2398735.500000000, A.D. 1855-Jun-01 00:00:00.0000,  4.382696980462423E+09, -9.162881010373819E+08, -8.209596137844789E+07,  9.334946595619152E+04,  4.633070530854129E+05, -1.170483652458721E+04,
2398745.500000000, A.D. 1855-Jun-11 00:00:00.0000,  4.383628439400492E+09, -9.116538319809214E+08, -8.221257976413089E+07,  9.297651253412162E+04,  4.634514432192800E+05, -1.167804864134050E+04,
2398755.500000000, A.D. 1855-Jun-21 00:00:00.0000,  4.384554880977947E+09, -9.070186101101056E+08, -8.232919979026538E+07,  9.240828478479655E+04,  4.636513033115301E+05, -1.161247857135878E+04,
2398765.500000000, A.D. 1855-Jul-01 00:00:00.0000,  4.385476552362848E+09, -9.023822824449018E+08, -8.244573317948282E+07,  9.183306362194980E+04,  4.636754148439193E+05, -1.165446358256226E+04,
2398775.500000000, A.D. 1855-Jul-11 00:00:00.0000,  4.386393199068657E+09, -8.977446908682442E+08, -8.256207494930094E+07,  9.145501836728551E+04,  4.637489074965878E+05, -1.167074174142765E+04,
2398785.500000000, A.D. 1855-Jul-21 00:00:00.0000,  4.387304701161922E+09, -8.931060885080684E+08, -8.267837462671411E+07,  9.096313934888897E+04,  4.639675420856137E+05, -1.159471395842257E+04,
2398795.500000000, A.D. 1855-Jul-31 00:00:00.0000,  4.388211356698535E+09, -8.884664930915611E+08, -8.279464601977658E+07,  9.033916990679919E+04,  4.640482583698757E+05, -1.159951796998974E+04,
2398805.500000000, A.D. 1855-Aug-10 00:00:00.0000,  4.389113076948858E+09, -8.838256598837652E+08, -8.291072981461269E+07,  8.990500058508666E+04,  4.640640272428355E+05, -1.164807263697011E+04,
2398815.500000000, A.D. 1855-Aug-20 00:00:00.0000,  4.390009590242490E+09, -8.791837458464366E+08, -8.302670685155803E+07,  8.948679675307279E+04,  4.642535500567172E+05, -1.158945390495807E+04,
2398825.500000000, A.D. 1855-Aug-30 00:00:00.0000,  4.390901128918050E+09, -8.745409327701449E+08, -8.314268787142068E+07,  8.886749581239323E+04,  4.644010183829835E+05, -1.155114975022497E+04,
2398835.500000000, A.D. 1855-Sep-09 00:00:00.0000,  4.391787810801342E+09, -8.698969847417305E+08, -8.325852538195759E+07,  8.835136318449174E+04,  4.643972303530943E+05, -1.160777444145596E+04,
2398845.500000000, A.D. 1855-Sep-19 00:00:00.0000,  4.392669319557076E+09, -8.652518887466729E+08, -8.337419613320863E+07,  8.797314404947283E+04,  4.645235799349509E+05, -1.158708325678295E+04,
2398855.500000000, A.D. 1855-Sep-29 00:00:00.0000,  4.393545710554476E+09, -8.606059171583588E+08, -8.348986020646024E+07,  8.740763740747863E+04,  4.647201594060983E+05, -1.151763251792902E+04,
2398865.500000000, A.D. 1855-Oct-09 00:00:00.0000,  4.394417251620533E+09, -8.559589540462978E+08, -8.360544378712457E+07,  8.681522439369858E+04,  4.647409007164685E+05, -1.155468949169414E+04,
2398875.500000000, A.D. 1855-Oct-19 00:00:00.0000,  4.395283715963723E+09, -8.513108342503759E+08, -8.372083014504123E+07,  8.642546812758109E+04,  4.647927763441390E+05, -1.157674897639534E+04,
2398885.500000000, A.D. 1855-Oct-29 00:00:00.0000,  4.396144965036802E+09, -8.466618121581224E+08, -8.383616255194026E+07,  8.594083969971634E+04,  4.649976153496627E+05, -1.150130182665500E+04,
2398895.500000000, A.D. 1855-Nov-08 00:00:00.0000,  4.397001306958992E+09, -8.420119424008073E+08, -8.395147201173371E+07,  8.531053911304557E+04,  4.650752127040164E+05, -1.149934063389159E+04,
2398905.500000000, A.D. 1855-Nov-18 00:00:00.0000,  4.397852703397180E+09, -8.373609808387437E+08, -8.406659761667186E+07,  8.486359688015377E+04,  4.650718732100026E+05, -1.155103741340645E+04,
2398915.500000000, A.D. 1855-Nov-28 00:00:00.0000,  4.398698886688101E+09, -8.327090552281225E+08, -8.418160613360125E+07,  8.445437565381044E+04,  4.652410724515465E+05, -1.149718586115003E+04,
2398925.500000000, A.D. 1855-Dec-08 00:00:00.0000,  4.399540077148458E+09, -8.280563590729105E+08, -8.429661967501849E+07,  8.384128863138953E+04,  4.653858780562904E+05, -1.145288787297187E+04,
2398935.500000000, A.D. 1855-Dec-18 00:00:00.0000,  4.400376430402317E+09, -8.234026635531099E+08, -8.441149867779714E+07,  8.331413539233907E+04,  4.653718085556219E+05, -1.150835611300431E+04,
2398945.500000000, A.D. 1855-Dec-28 00:00:00.0000,  4.401207645968700E+09, -8.187479217537041E+08, -8.452620420057952E+07,  8.294040155880793E+04,  4.654765540574507E+05, -1.149440853093886E+04,
2398955.500000000, A.D. 1856-Jan-07 00:00:00.0000,  4.402033757069304E+09, -8.140923988621404E+08, -8.464089867178321E+07,  8.238965585805009E+04,  4.656683880910256E+05, -1.142216283817406E+04,
2398965.500000000, A.D. 1856-Jan-17 00:00:00.0000,  4.402855049951310E+09, -8.094359894792521E+08, -8.475552321310157E+07,  8.179199777902607E+04,  4.656887821440678E+05, -1.145421633782274E+04,
2398975.500000000, A.D. 1856-Jan-27 00:00:00.0000,  4.403671321228848E+09, -8.047784972498426E+08, -8.486994993607569E+07,  8.139949290601973E+04,  4.657241836244343E+05, -1.148210132846620E+04,
2398985.500000000, A.D. 1856-Feb-06 00:00:00.0000,  4.404482404118953E+09, -8.001201532163289E+08, -8.498431381417364E+07,  8.093090833652305E+04,  4.659209581685097E+05, -1.140820721890702E+04,
2398995.500000000, A.D. 1856-Feb-16 00:00:00.0000,  4.405288600977153E+09, -7.954610254840627E+08, -8.509866196820408E+07,  8.030285967914881E+04,  4.660050520568789E+05, -1.139952441156468E+04,
2399005.500000000, A.D. 1856-Feb-26 00:00:00.0000,  4.406089897540760E+09, -7.908008488724830E+08, -8.521283115560132E+07,  7.984629117827115E+04,  4.659946643245338E+05, -1.145362736250809E+04,
2399015.500000000, A.D. 1856-Mar-07 00:00:00.0000,  4.406885997090030E+09, -7.861397166900711E+08, -8.532687146535885E+07,  7.944583483132477E+04,  4.661533590864653E+05, -1.140482165022916E+04,
2399025.500000000, A.D. 1856-Mar-17 00:00:00.0000,  4.407677081261062E+09, -7.814778379776363E+08, -8.544091471771562E+07,  7.883860505673880E+04,  4.663050868128540E+05, -1.135462508990602E+04,
2399035.500000000, A.D. 1856-Mar-27 00:00:00.0000,  4.408463319129338E+09, -7.768149985942677E+08, -8.555482989573067E+07,  7.829682999634965E+04,  4.662911028882096E+05, -1.140794229051742E+04,
2399045.500000000, A.D. 1856-Apr-06 00:00:00.0000,  4.409244405830070E+09, -7.721511294162459E+08, -8.566856178796571E+07,  7.792025580379345E+04,  4.663819592999042E+05, -1.140040348303693E+04,
2399055.500000000, A.D. 1856-Apr-16 00:00:00.0000,  4.410020332306060E+09, -7.674865036434522E+08, -8.578227292464763E+07,  7.737696271449175E+04,  4.665738102775295E+05, -1.132554402187776E+04,
2399065.500000000, A.D. 1856-Apr-26 00:00:00.0000,  4.410791386392217E+09, -7.628210507248697E+08, -8.589591989895621E+07,  7.676618267207306E+04,  4.665977285630893E+05, -1.135172569043285E+04,
